TOPIC	HIT_ID	WORKER_ID	DOC_ID	TRUTH	LABEL
20050	x0006	worker126	document3959	-1	0
20050	x0006	worker126	document3960	-1	0
20050	x0007	worker102	document3961	-1	0
20050	x0007	worker102	document3962	-1	0
20050	x0007	worker102	document3963	-1	0
20050	x0007	worker102	document3964	-1	0
20050	x0007	worker102	document3965	-1	0
20050	x0007	worker108	document3961	-1	1
20050	x0007	worker108	document3962	-1	1
20050	x0007	worker108	document3963	-1	1
20050	x0007	worker108	document3964	-1	0
20050	x0007	worker108	document3965	-1	1
20050	x0007	worker113	document3961	-1	1
20050	x0007	worker113	document3962	-1	1
20050	x0007	worker113	document3963	-1	1
20050	x0007	worker113	document3964	-1	1
20050	x0007	worker121	document3961	-1	0
20050	x0007	worker121	document3962	-1	1
20050	x0007	worker121	document3964	-1	0
20050	x0007	worker121	document3965	-1	0
20050	x0007	worker1	document3961	-1	0
20050	x0007	worker1	document3962	-1	1
20050	x0007	worker1	document3963	-1	1
20050	x0007	worker1	document3964	-1	1
20050	x0007	worker1	document3965	-1	1
20050	x0008	worker100	document3966	-1	1
20050	x0008	worker101	document3966	-1	1
20050	x0008	worker101	document3967	-1	1
20050	x0008	worker101	document3968	-1	1
20050	x0008	worker101	document3969	-1	1
20050	x0008	worker101	document3970	-1	1
20050	x0008	worker102	document3966	-1	0
20050	x0008	worker102	document3967	-1	0
20050	x0008	worker102	document3968	-1	0
20050	x0008	worker102	document3969	-1	0
20050	x0008	worker102	document3970	-1	0
20050	x0008	worker108	document3966	-1	1
20050	x0008	worker108	document3967	-1	1
20050	x0008	worker108	document3968	-1	1
20050	x0008	worker108	document3969	-1	1
20050	x0008	worker156	document3966	-1	0
20050	x0008	worker156	document3967	-1	1
20050	x0008	worker156	document3968	-1	1
20050	x0008	worker156	document3969	-1	0
20050	x0008	worker156	document3970	-1	1
20050	x0009	worker100	document3308	-1	1
20050	x0009	worker100	document3971	-1	1
20050	x0009	worker100	document3972	-1	0
20050	x0009	worker100	document3973	-1	1
20050	x0009	worker100	document3974	-1	1
20050	x0009	worker101	document3308	-1	1
20050	x0009	worker101	document3971	-1	1
20050	x0009	worker101	document3972	-1	1
20050	x0009	worker101	document3973	-1	1
20050	x0009	worker101	document3974	-1	1
20050	x0009	worker102	document3308	-1	0
20050	x0009	worker102	document3971	-1	0
20050	x0009	worker102	document3972	-1	0
20050	x0009	worker102	document3973	-1	0
20050	x0009	worker102	document3974	-1	0
20050	x0009	worker103	document3308	-1	1
20050	x0009	worker103	document3971	-1	1
20050	x0009	worker103	document3972	-1	1
20050	x0009	worker103	document3973	-1	0
20050	x0009	worker103	document3974	-1	1
20050	x0009	worker113	document3308	-1	1
20050	x0009	worker113	document3971	-1	1
20050	x0009	worker113	document3972	-1	1
20050	x0009	worker113	document3973	-1	1
20050	x0009	worker113	document3974	-1	1
20050	x0010	worker102	document3975	-1	0
20050	x0010	worker102	document3976	-1	0
20050	x0010	worker102	document3977	-1	0
20050	x0010	worker102	document3978	-1	0
20050	x0010	worker103	document3975	-1	1
20050	x0010	worker103	document3976	-1	0
20050	x0010	worker103	document3977	-1	1
20050	x0010	worker103	document3978	-1	1
20050	x0010	worker115	document3975	-1	1
20050	x0010	worker115	document3976	-1	1
20050	x0010	worker115	document3977	-1	1
20050	x0010	worker115	document3978	-1	1
20050	x0010	worker137	document3975	-1	0
20050	x0010	worker137	document3976	-1	0
20050	x0010	worker137	document3977	-1	0
20050	x0010	worker137	document3978	-1	0
20050	x0010	worker152	document3975	-1	0
20050	x0010	worker152	document3976	-1	0
20050	x0010	worker152	document3977	-1	0
20050	x0010	worker152	document3978	-1	0
20050	x0011	worker101	document3979	-1	1
20050	x0011	worker101	document3980	-1	1
20050	x0011	worker101	document3981	-1	1
20050	x0011	worker101	document3982	0	1
20050	x0011	worker101	document3983	-1	1
20050	x0011	worker102	document3979	-1	0
20050	x0011	worker102	document3980	-1	0
20050	x0011	worker102	document3981	-1	0
20050	x0011	worker102	document3982	0	0
20050	x0011	worker102	document3983	-1	0
20050	x0011	worker105	document3979	-1	1
20050	x0011	worker105	document3980	-1	1
20050	x0011	worker105	document3981	-1	1
20050	x0011	worker105	document3983	-1	1
20050	x0011	worker108	document3979	-1	1
20050	x0011	worker108	document3980	-1	1
20050	x0011	worker108	document3981	-1	1
20050	x0011	worker108	document3982	0	1
20050	x0011	worker121	document3979	-1	0
20050	x0011	worker121	document3980	-1	1
20050	x0011	worker121	document3981	-1	0
20050	x0011	worker121	document3982	0	0
20050	x0011	worker121	document3983	-1	0
20050	x0012	worker101	document3984	-1	1
20050	x0012	worker101	document3985	1	1
20050	x0012	worker101	document3986	-1	1
20050	x0012	worker101	document3987	-1	1
20050	x0012	worker101	document3988	-1	1
20050	x0012	worker102	document3984	-1	0
20050	x0012	worker102	document3985	1	0
20050	x0012	worker102	document3986	-1	0
20050	x0012	worker102	document3987	-1	0
20050	x0012	worker102	document3988	-1	0
20050	x0012	worker103	document3984	-1	1
20050	x0012	worker103	document3985	1	1
20050	x0012	worker103	document3986	-1	0
20050	x0012	worker103	document3987	-1	1
20050	x0012	worker103	document3988	-1	0
20050	x0012	worker117	document3984	-1	1
20050	x0012	worker117	document3985	1	1
20050	x0012	worker117	document3986	-1	1
20050	x0012	worker117	document3987	-1	1
20050	x0012	worker117	document3988	-1	0
20050	x0012	worker118	document3984	-1	0
20050	x0012	worker118	document3985	1	0
20050	x0012	worker118	document3986	-1	0
20050	x0012	worker118	document3987	-1	0
20050	x0012	worker118	document3988	-1	0
20050	x0013	worker102	document3357	-1	0
20050	x0013	worker102	document3989	-1	0
20050	x0013	worker102	document3990	1	0
20050	x0013	worker102	document3991	-1	0
20050	x0013	worker102	document3992	-1	0
20050	x0013	worker103	document3357	-1	1
20050	x0013	worker103	document3989	-1	1
20050	x0013	worker103	document3990	1	1
20050	x0013	worker103	document3991	-1	1
20050	x0013	worker103	document3992	-1	1
20050	x0013	worker108	document3357	-1	1
20050	x0013	worker108	document3989	-1	1
20050	x0013	worker108	document3990	1	1
20050	x0013	worker108	document3991	-1	1
20050	x0013	worker108	document3992	-1	1
20050	x0013	worker126	document3357	-1	0
20050	x0013	worker126	document3989	-1	0
20050	x0013	worker126	document3990	1	1
20050	x0013	worker126	document3991	-1	1
20050	x0013	worker126	document3992	-1	0
20050	x0013	worker127	document3357	-1	0
20050	x0013	worker127	document3989	-1	0
20050	x0013	worker127	document3990	1	1
20050	x0013	worker127	document3991	-1	0
20050	x0013	worker127	document3992	-1	0
20050	x0014	worker101	document3993	-1	1
20050	x0014	worker101	document3994	-1	1
20050	x0014	worker101	document3995	-1	1
20050	x0014	worker101	document3996	-1	1
20050	x0014	worker101	document3997	0	1
20050	x0014	worker102	document3993	-1	0
20050	x0014	worker102	document3994	-1	0
20050	x0014	worker102	document3995	-1	0
20050	x0014	worker102	document3996	-1	0
20050	x0014	worker102	document3997	0	0
20050	x0014	worker109	document3993	-1	1
20050	x0014	worker109	document3994	-1	1
20050	x0014	worker109	document3995	-1	1
20050	x0014	worker109	document3997	0	1
20050	x0014	worker113	document3993	-1	1
20050	x0014	worker113	document3994	-1	1
20050	x0014	worker113	document3995	-1	0
20050	x0014	worker113	document3996	-1	1
20050	x0015	worker100	document3998	-1	1
20050	x0015	worker100	document3999	-1	1
20050	x0015	worker100	document4000	-1	0
20050	x0015	worker100	document4001	-1	0
20050	x0015	worker100	document4002	-1	0
20050	x0015	worker101	document3998	-1	1
20050	x0015	worker101	document3999	-1	1
20050	x0015	worker101	document4000	-1	1
20050	x0015	worker101	document4001	-1	1
20050	x0015	worker101	document4002	-1	1
20050	x0015	worker102	document3998	-1	0
20050	x0015	worker102	document3999	-1	0
20050	x0015	worker102	document4000	-1	0
20050	x0015	worker102	document4001	-1	0
20050	x0015	worker102	document4002	-1	0
20050	x0015	worker105	document3998	-1	1
20050	x0015	worker105	document3999	-1	1
20050	x0015	worker105	document4001	-1	1
20050	x0015	worker105	document4002	-1	1
20050	x0015	worker109	document3998	-1	1
20050	x0015	worker109	document3999	-1	1
20050	x0016	worker102	document4003	1	0
20050	x0016	worker102	document4004	-1	0
20050	x0016	worker102	document4005	-1	0
20050	x0016	worker102	document4006	-1	0
20050	x0016	worker102	document4007	-1	0
20050	x0016	worker105	document4003	1	1
20050	x0016	worker105	document4004	-1	1
20050	x0016	worker105	document4005	-1	1
20050	x0016	worker105	document4006	-1	1
20050	x0016	worker105	document4007	-1	1
20050	x0016	worker108	document4003	1	1
20050	x0016	worker108	document4004	-1	1
20050	x0016	worker108	document4005	-1	1
20050	x0016	worker108	document4006	-1	1
20050	x0016	worker108	document4007	-1	1
20050	x0016	worker118	document4003	1	1
20050	x0016	worker118	document4004	-1	0
20050	x0016	worker118	document4005	-1	1
20050	x0016	worker118	document4006	-1	0
20050	x0016	worker118	document4007	-1	0
20050	x0016	worker140	document4003	1	1
20050	x0016	worker140	document4004	-1	1
20050	x0016	worker140	document4005	-1	1
20050	x0016	worker140	document4006	-1	1
20050	x0016	worker140	document4007	-1	0
20050	x0017	worker100	document4008	-1	0
20050	x0017	worker100	document4009	-1	1
20050	x0017	worker100	document4010	-1	1
20050	x0017	worker100	document4011	-1	0
20050	x0017	worker100	document4012	-1	1
20050	x0017	worker102	document4008	-1	0
20050	x0017	worker102	document4009	-1	0
20050	x0017	worker102	document4010	-1	0
20050	x0017	worker102	document4011	-1	0
20050	x0017	worker102	document4012	-1	0
20050	x0017	worker108	document4008	-1	1
20050	x0017	worker108	document4009	-1	1
20050	x0017	worker108	document4010	-1	1
20050	x0017	worker108	document4011	-1	1
20050	x0017	worker108	document4012	-1	1
20050	x0017	worker118	document4008	-1	0
20050	x0017	worker118	document4009	-1	0
20050	x0017	worker118	document4010	-1	0
20050	x0017	worker118	document4011	-1	0
20050	x0017	worker118	document4012	-1	0
20050	x0017	worker32	document4008	-1	0
20050	x0017	worker32	document4009	-1	0
20050	x0017	worker32	document4010	-1	0
20050	x0017	worker32	document4011	-1	0
20050	x0017	worker32	document4012	-1	0
20050	x0018	worker109	document4013	1	1
20050	x0018	worker109	document4014	-1	1
20050	x0018	worker109	document4015	-1	1
20050	x0018	worker109	document4016	-1	1
20050	x0018	worker109	document4017	-1	1
20050	x0018	worker126	document4013	1	1
20050	x0018	worker126	document4014	-1	0
20050	x0018	worker126	document4015	-1	0
20050	x0018	worker126	document4016	-1	0
20050	x0018	worker126	document4017	-1	0
20050	x0018	worker262	document4013	1	0
20050	x0018	worker262	document4014	-1	1
20050	x0018	worker262	document4015	-1	1
20050	x0018	worker262	document4016	-1	0
20050	x0018	worker262	document4017	-1	0
20050	x0018	worker263	document4013	1	1
20050	x0018	worker263	document4014	-1	1
20050	x0018	worker263	document4015	-1	1
20050	x0018	worker263	document4016	-1	1
20050	x0018	worker263	document4017	-1	1
20050	x0018	worker264	document4013	1	1
20050	x0018	worker264	document4014	-1	1
20050	x0018	worker264	document4015	-1	1
20050	x0018	worker264	document4016	-1	1
20050	x0018	worker264	document4017	-1	1
20050	x0019	worker101	document4018	0	1
20050	x0019	worker101	document4019	-1	1
20050	x0019	worker101	document4020	-1	1
20050	x0019	worker101	document4021	-1	1
20050	x0019	worker101	document4022	-1	1
20050	x0019	worker102	document4018	0	0
20050	x0019	worker102	document4019	-1	0
20050	x0019	worker102	document4020	-1	0
20050	x0019	worker102	document4021	-1	0
20050	x0019	worker102	document4022	-1	0
20050	x0019	worker103	document4018	0	1
20050	x0019	worker103	document4019	-1	0
20050	x0019	worker103	document4020	-1	1
20050	x0019	worker103	document4021	-1	1
20050	x0019	worker103	document4022	-1	1
20050	x0019	worker10	document4018	0	0
20050	x0019	worker10	document4019	-1	0
20050	x0019	worker10	document4020	-1	0
20050	x0019	worker10	document4021	-1	1
20050	x0019	worker10	document4022	-1	0
20050	x0019	worker113	document4018	0	1
20050	x0019	worker113	document4019	-1	1
20050	x0019	worker113	document4021	-1	1
20050	x0020	worker101	document4023	-1	1
20050	x0020	worker101	document4024	-1	1
20050	x0020	worker101	document4025	-1	1
20050	x0020	worker101	document4026	-1	1
20050	x0020	worker101	document4027	0	1
20050	x0020	worker102	document4023	-1	0
20050	x0020	worker102	document4024	-1	0
20050	x0020	worker102	document4025	-1	0
20050	x0020	worker102	document4026	-1	0
20050	x0020	worker102	document4027	0	0
20050	x0020	worker114	document4023	-1	0
20050	x0020	worker114	document4024	-1	0
20050	x0020	worker114	document4025	-1	0
20050	x0020	worker114	document4026	-1	0
20050	x0020	worker114	document4027	0	0
20050	x0020	worker126	document4023	-1	1
20050	x0020	worker126	document4024	-1	1
20050	x0020	worker126	document4025	-1	1
20050	x0020	worker126	document4026	-1	1
20050	x0020	worker126	document4027	0	1
20050	x0020	worker25	document4023	-1	1
20050	x0020	worker25	document4024	-1	0
20050	x0020	worker25	document4025	-1	1
20050	x0020	worker25	document4026	-1	1
20050	x0020	worker25	document4027	0	1
20050	x0021	worker103	document4028	-1	1
20050	x0021	worker103	document4029	-1	1
20050	x0021	worker103	document4030	-1	1
20050	x0021	worker103	document4031	-1	1
20050	x0021	worker108	document4028	-1	1
20050	x0021	worker108	document4029	-1	1
20050	x0021	worker108	document4030	-1	1
20050	x0021	worker108	document4031	-1	1
20050	x0021	worker153	document4028	-1	1
20050	x0021	worker153	document4029	-1	1
20050	x0021	worker153	document4030	-1	1
20050	x0021	worker153	document4031	-1	1
20050	x0021	worker208	document4028	-1	1
20050	x0021	worker208	document4029	-1	0
20050	x0021	worker208	document4030	-1	1
20050	x0021	worker208	document4031	-1	0
20050	x0021	worker265	document4028	-1	1
20050	x0021	worker265	document4029	-1	0
20050	x0021	worker265	document4030	-1	1
20050	x0021	worker265	document4031	-1	0
20050	x0022	worker101	document3990	1	1
20050	x0022	worker101	document4032	-1	1
20050	x0022	worker101	document4033	-1	1
20050	x0022	worker101	document4034	-1	1
20050	x0022	worker101	document4035	-1	1
20050	x0022	worker105	document4032	-1	1
20050	x0022	worker105	document4033	-1	1
20050	x0022	worker105	document4034	-1	1
20050	x0022	worker105	document4035	-1	1
20050	x0022	worker108	document3990	1	1
20050	x0022	worker108	document4032	-1	1
20050	x0022	worker108	document4033	-1	1
20050	x0022	worker108	document4034	-1	1
20050	x0022	worker108	document4035	-1	1
20050	x0022	worker127	document3990	1	1
20050	x0022	worker127	document4032	-1	0
20050	x0022	worker127	document4033	-1	0
20050	x0022	worker127	document4034	-1	0
20050	x0022	worker127	document4035	-1	0
20050	x0022	worker152	document3990	1	1
20050	x0022	worker152	document4032	-1	0
20050	x0022	worker152	document4033	-1	0
20050	x0022	worker152	document4034	-1	1
20050	x0022	worker152	document4035	-1	0
20050	x0023	worker102	document4003	1	0
20050	x0023	worker102	document4036	-1	0
20050	x0023	worker102	document4037	-1	0
20050	x0023	worker102	document4038	-1	0
20050	x0023	worker102	document4039	-1	0
20050	x0023	worker103	document4003	1	1
20050	x0023	worker103	document4037	-1	1
20050	x0023	worker103	document4038	-1	1
20050	x0023	worker103	document4039	-1	1
20050	x0023	worker105	document4003	1	1
20050	x0023	worker105	document4036	-1	1
20050	x0023	worker105	document4037	-1	1
20050	x0023	worker105	document4038	-1	1
20050	x0023	worker105	document4039	-1	1
20050	x0023	worker127	document4003	1	1
20050	x0023	worker127	document4036	-1	0
20050	x0023	worker127	document4037	-1	1
20050	x0023	worker127	document4038	-1	0
20050	x0023	worker127	document4039	-1	0
20050	x0023	worker158	document4003	1	1
20050	x0023	worker158	document4036	-1	0
20050	x0023	worker158	document4037	-1	1
20050	x0023	worker158	document4038	-1	0
20050	x0023	worker158	document4039	-1	0
20050	x0024	worker108	document4040	1	1
20050	x0024	worker108	document4041	-1	1
20050	x0024	worker108	document4042	-1	1
20050	x0024	worker121	document4040	1	1
20050	x0024	worker121	document4041	-1	0
20050	x0024	worker121	document4042	-1	0
20050	x0024	worker121	document4043	-1	0
20050	x0024	worker121	document4044	-1	0
20050	x0024	worker168	document4040	1	1
20050	x0024	worker168	document4041	-1	0
20050	x0024	worker168	document4042	-1	0
20050	x0024	worker168	document4043	-1	0
20050	x0024	worker168	document4044	-1	0
20050	x0024	worker266	document4040	1	1
20050	x0024	worker266	document4041	-1	1
20050	x0024	worker266	document4042	-1	1
20050	x0024	worker266	document4043	-1	1
20050	x0024	worker266	document4044	-1	1
20050	x0024	worker267	document4040	1	1
20050	x0024	worker267	document4041	-1	0
20050	x0024	worker267	document4042	-1	1
20050	x0024	worker267	document4043	-1	0
20050	x0024	worker267	document4044	-1	1
20050	x0025	worker108	document4045	-1	1
20050	x0025	worker108	document4046	-1	1
20050	x0025	worker108	document4047	-1	1
20050	x0025	worker108	document4048	-1	1
20050	x0025	worker127	document4045	-1	0
20050	x0025	worker127	document4046	-1	0
20050	x0025	worker127	document4047	-1	0
20050	x0025	worker127	document4048	-1	0
20050	x0025	worker127	document4049	-1	1
20050	x0025	worker140	document4045	-1	1
20050	x0025	worker140	document4046	-1	1
20050	x0025	worker140	document4047	-1	1
20050	x0025	worker140	document4048	-1	1
20050	x0025	worker140	document4049	-1	1
20050	x0025	worker243	document4045	-1	0
